category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,performStart,android.support.v4.app.Fragment,onStart
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,performStop,android.support.v4.app.Fragment,onStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,restoreViewState,android.support.v4.app.Fragment,onViewStateRestored
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,append
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.Fragment,setIndex,java.lang.StringBuilder,toString
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,doReallyStop,android.os.Handler,removeMessages
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,doReallyStop,android.support.v4.app.FragmentActivity,onReallyStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,getLoaderManager,android.support.v4.util.SimpleArrayMap,get
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,invalidateSupportFragment,android.support.v4.util.SimpleArrayMap,get
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.app.Activity,finish
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onBackPressed,android.support.v4.app.FragmentManagerImpl,popBackStackImmediate
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLastNonConfigurationInstance
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.app.Activity,getLayoutInflater
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,attachActivity
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.support.v4.app.FragmentManagerImpl,dispatchCreate
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,getFactory
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,setFactory
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,getMenuInflater
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.app.Activity,onCreatePanelMenu
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreatePanelMenu,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,android.app.Activity,onCreateView
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onCreateView,java.lang.String,equals
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.app.Activity,onDestroy
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentActivity,doReallyStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onDestroy,android.support.v4.app.FragmentManagerImpl,dispatchDestroy
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onKeyDown,android.app.Activity,onKeyDown
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPanelClosed,android.app.Activity,onPanelClosed
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.app.Activity,onPause
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.os.Handler,hasMessages
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPause,android.support.v4.app.FragmentManagerImpl,dispatchPause
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.app.Activity,onPostResume
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.os.Handler,removeMessages
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentActivity,onResumeFragments
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPostResume,android.support.v4.app.FragmentManagerImpl,execPendingActions
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel,android.app.Activity,onPreparePanel
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentActivity,onPrepareOptionsPanel
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onPreparePanel,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onReallyStop,android.support.v4.app.FragmentManagerImpl,dispatchReallyStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.app.Activity,onResume
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.os.Handler,sendEmptyMessage
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onResume,android.support.v4.app.FragmentManagerImpl,execPendingActions
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onResumeFragments,android.support.v4.app.FragmentManagerImpl,dispatchResume
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.app.Activity,onSaveInstanceState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.os.Bundle,putParcelable
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onSaveInstanceState,android.support.v4.app.FragmentManagerImpl,saveAllState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.app.Activity,onStart
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.os.Handler,removeMessages
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchActivityCreated
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,dispatchStart
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,execPendingActions
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.app.FragmentManagerImpl,noteStateNotSaved
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStart,android.support.v4.util.SimpleArrayMap,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.app.Activity,onStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.os.Handler,sendEmptyMessage
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity,onStop,android.support.v4.app.FragmentManagerImpl,dispatchStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity$1,handleMessage,android.support.v4.app.FragmentActivity,doReallyStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentActivity$2,findViewById,android.app.Activity,findViewById
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,android.support.v4.app.FragmentManagerImpl,makeActive
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,add
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,addFragment,java.util.ArrayList,contains
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,beginTransaction,android.support.v4.app.BackStackRecord,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchActivityCreated,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreate,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,android.support.v4.app.Fragment,performCreateOptionsMenu
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,java.util.ArrayList,get
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchCreateOptionsMenu,java.util.ArrayList,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchDestroy,android.support.v4.app.FragmentManagerImpl,execPendingActions
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchDestroy,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPause,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,android.support.v4.app.Fragment,performPrepareOptionsMenu
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,java.util.ArrayList,get
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchPrepareOptionsMenu,java.util.ArrayList,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchReallyStop,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchResume,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchStart,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,dispatchStop,android.support.v4.app.FragmentManagerImpl,moveToState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.os.Handler,post
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.os.Handler,removeCallbacks
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,android.support.v4.app.FragmentManagerImpl,checkStateLoss
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,add
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,enqueueAction,java.util.ArrayList,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Handler,getLooper
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Handler,removeCallbacks
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,android.os.Looper,myLooper
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.lang.Runnable,run
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,clear
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,execPendingActions,java.util.ArrayList,toArray
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,executePendingTransactions,android.support.v4.app.FragmentManagerImpl,execPendingActions
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,loadAnimation,android.support.v4.app.Fragment,onCreateAnimation
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,android.support.v4.app.Fragment,setIndex
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,add
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeActive,java.util.ArrayList,size
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,android.support.v4.app.Fragment,initState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,android.support.v4.app.FragmentActivity,invalidateSupportFragment
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.lang.Integer,valueOf
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,<init>
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,add
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,makeInactive,java.util.ArrayList,set
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.app.Activity,isFinishing
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,getLayoutInflater
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onAttach
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onDetach
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,onViewCreated
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performActivityCreated
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performCreate
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performCreateView
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performDestroy
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performDestroyView
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performPause
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performReallyStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performResume
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performStart
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,performStop
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.Fragment,restoreViewState
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentActivity,onAttachFragment
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentContainer,findViewById
EmulatorDetection,PlayStore1,MAMADROID,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,loadAnimation
