category,benchmark,tool,caller_class,caller_method,callee_receiver,callee_method,primary_tag,all_tags
EmulatorDetection,PlayStore1,MAMADROID,android.support.v7.internal.view.menu.MenuItemWrapperICS,wrappedSetVisible,android.view.MenuItem,setVisible,other,
EmulatorDetection,PlayStore1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createMenuWrapper,android.support.v7.internal.view.menu.MenuWrapperICS,<init>,other,
EmulatorDetection,PlayStore1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperFactory,createSupportMenuItemWrapper,android.support.v7.internal.view.menu.MenuItemWrapperJB,<init>,other,
EmulatorDetection,PlayStore1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.support.v7.internal.view.menu.BaseMenuWrapper,getMenuItemWrapper,other,
EmulatorDetection,PlayStore1,MAMADROID,android.support.v7.internal.view.menu.MenuWrapperICS,add,android.view.Menu,add,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,android.content.Context,getPackageManager,ipc,ipc
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,android.content.pm.PackageManager,queryIntentActivities,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentManager,beginTransaction,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentTransaction,add,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,android.support.v4.app.FragmentTransaction,commit,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,java.lang.String,startsWith,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,java.util.Iterator,hasNext,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,java.util.Iterator,next,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreate,java.util.List,iterator,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity,onCreateOptionsMenu,android.view.MenuInflater,inflate,other,
EmulatorDetection,PlayStore1,MAMADROID,de.ecspride.MainActivity$PlaceholderFragment,onCreateView,android.view.LayoutInflater,inflate,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,getFactory,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v4.app.FragmentActivity,onCreate,android.view.LayoutInflater,setFactory,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v4.app.NavUtils,getParentActivityName,android.content.pm.PackageManager,getActivityInfo,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.app.ActionBarActivityDelegate,getUiOptionsFromMetadata,android.content.pm.PackageManager,getActivityInfo,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,getCallback,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.app.ActionBarActivityDelegateICS,onCreate,android.view.Window,setCallback,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.internal.view.SupportMenuInflater,inflate,android.content.res.XmlResourceParser,close,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getEventType,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,getName,other,
EmulatorDetection,PlayStore1,NATIDROID,android.support.v7.internal.view.SupportMenuInflater,parseMenu,org.xmlpull.v1.XmlPullParser,next,other,
EmulatorDetection,PlayStore1,NATIDROID,de.ecspride.MainActivity,onCreate,android.content.pm.PackageManager,queryIntentActivities,other,
EmulatorDetection,PlayStore1,NATIDROID,de.ecspride.MainActivity$PlaceholderFragment,onCreateView,android.view.LayoutInflater,inflate,other,
FieldAndObjectSensitivity,FieldSensitivity1,FLOWDROID,de.ecspride.FieldSensitivity1,sendTaint,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity1,FLOWDROID,de.ecspride.FieldSensitivity1,setTaint,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity1,MAMADROID,de.ecspride.FieldSensitivity1,sendTaint,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity1,MAMADROID,de.ecspride.FieldSensitivity1,setTaint,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity2,FLOWDROID,de.ecspride.FieldSensitivity2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity2,FLOWDROID,de.ecspride.FieldSensitivity2,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity2,MAMADROID,de.ecspride.FieldSensitivity2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity2,MAMADROID,de.ecspride.FieldSensitivity2,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity3,FLOWDROID,de.ecspride.FieldSensitivity3,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity3,FLOWDROID,de.ecspride.FieldSensitivity3,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity3,MAMADROID,de.ecspride.FieldSensitivity3,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity3,MAMADROID,de.ecspride.FieldSensitivity3,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,FieldSensitivity4,FLOWDROID,de.ecspride.FieldSensitivity4,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity4,FLOWDROID,de.ecspride.FieldSensitivity4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity4,MAMADROID,de.ecspride.FieldSensitivity4,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,FieldSensitivity4,MAMADROID,de.ecspride.FieldSensitivity4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,InheritedObjects1,FLOWDROID,de.ecspride.InheritedObjects1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,InheritedObjects1,FLOWDROID,de.ecspride.VarA,getInfo,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,InheritedObjects1,MAMADROID,de.ecspride.InheritedObjects1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,InheritedObjects1,MAMADROID,de.ecspride.VarA,getInfo,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity1,FLOWDROID,de.ecspride.ObjectSensitivity1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity1,FLOWDROID,de.ecspride.ObjectSensitivity1,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,ObjectSensitivity1,MAMADROID,de.ecspride.ObjectSensitivity1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity1,MAMADROID,de.ecspride.ObjectSensitivity1,onCreate,android.telephony.TelephonyManager,getSimSerialNumber,telephony,telephony
FieldAndObjectSensitivity,ObjectSensitivity2,FLOWDROID,de.ecspride.OverwiteValue,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity2,FLOWDROID,de.ecspride.OverwiteValue,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity2,MAMADROID,de.ecspride.OverwiteValue,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
FieldAndObjectSensitivity,ObjectSensitivity2,MAMADROID,de.ecspride.OverwiteValue,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Clone1,FLOWDROID,edu.mit.clone.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Clone1,MAMADROID,edu.mit.clone.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions1,FLOWDROID,de.ecspride.Exceptions1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions1,FLOWDROID,de.ecspride.Exceptions1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions1,MAMADROID,de.ecspride.Exceptions1,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions1,MAMADROID,de.ecspride.Exceptions1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions2,FLOWDROID,de.ecspride.Exceptions2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions2,FLOWDROID,de.ecspride.Exceptions2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions2,MAMADROID,de.ecspride.Exceptions2,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions2,MAMADROID,de.ecspride.Exceptions2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions3,FLOWDROID,de.ecspride.Exceptions3,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions3,FLOWDROID,de.ecspride.Exceptions3,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions3,MAMADROID,de.ecspride.Exceptions3,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions3,MAMADROID,de.ecspride.Exceptions3,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions4,FLOWDROID,de.ecspride.Exceptions4,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions4,FLOWDROID,de.ecspride.Exceptions4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions4,MAMADROID,de.ecspride.Exceptions4,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,Exceptions4,MAMADROID,de.ecspride.Exceptions4,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,FactoryMethods1,FLOWDROID,de.ecspride.FactoryMethods1,onCreate,android.location.Location,getLatitude,location,location|sensitive_api
GeneralJava,FactoryMethods1,FLOWDROID,de.ecspride.FactoryMethods1,onCreate,android.location.Location,getLongitude,location,location|sensitive_api
GeneralJava,FactoryMethods1,FLOWDROID,de.ecspride.FactoryMethods1,onCreate,android.location.LocationManager,getBestProvider,location,location
GeneralJava,FactoryMethods1,FLOWDROID,de.ecspride.FactoryMethods1,onCreate,android.location.LocationManager,getLastKnownLocation,location,location|sensitive_api
GeneralJava,FactoryMethods1,MAMADROID,de.ecspride.FactoryMethods1,onCreate,android.location.Location,getLatitude,location,location|sensitive_api
GeneralJava,FactoryMethods1,MAMADROID,de.ecspride.FactoryMethods1,onCreate,android.location.Location,getLongitude,location,location|sensitive_api
GeneralJava,FactoryMethods1,MAMADROID,de.ecspride.FactoryMethods1,onCreate,android.location.LocationManager,getBestProvider,location,location
GeneralJava,FactoryMethods1,MAMADROID,de.ecspride.FactoryMethods1,onCreate,android.location.LocationManager,getLastKnownLocation,location,location|sensitive_api
GeneralJava,Loop1,FLOWDROID,de.ecspride.LoopExample1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Loop1,FLOWDROID,de.ecspride.LoopExample1,onCreate,java.lang.String,toCharArray,other,
GeneralJava,Loop1,MAMADROID,de.ecspride.LoopExample1,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Loop1,MAMADROID,de.ecspride.LoopExample1,onCreate,java.lang.String,toCharArray,other,
GeneralJava,Loop2,FLOWDROID,de.ecspride.LoopExample2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Loop2,FLOWDROID,de.ecspride.LoopExample2,onCreate,java.lang.String,toCharArray,other,
GeneralJava,Loop2,MAMADROID,de.ecspride.LoopExample2,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Loop2,MAMADROID,de.ecspride.LoopExample2,onCreate,java.lang.String,toCharArray,other,
GeneralJava,Serialization1,FLOWDROID,edu.mit.serialization.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,Serialization1,MAMADROID,edu.mit.serialization.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,SourceCodeSpecific1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,SourceCodeSpecific1,FLOWDROID,de.ecspride.MainActivity,sendSMS,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,SourceCodeSpecific1,FLOWDROID,de.ecspride.MainActivity,sendSMS,java.util.Iterator,hasNext,other,
GeneralJava,SourceCodeSpecific1,FLOWDROID,de.ecspride.MainActivity,sendSMS,java.util.Iterator,next,other,
GeneralJava,SourceCodeSpecific1,MAMADROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,SourceCodeSpecific1,MAMADROID,de.ecspride.MainActivity,sendSMS,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,SourceCodeSpecific1,MAMADROID,de.ecspride.MainActivity,sendSMS,java.util.Iterator,hasNext,other,
GeneralJava,SourceCodeSpecific1,MAMADROID,de.ecspride.MainActivity,sendSMS,java.util.Iterator,next,other,
GeneralJava,StartProcessWithSecret1,FLOWDROID,edu.mit.non_sink_argument_flow.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,StartProcessWithSecret1,MAMADROID,edu.mit.non_sink_argument_flow.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization1,FLOWDROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization1,FLOWDROID,de.ecspride.MainActivity$StaticInitClass1,<clinit>,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization1,MAMADROID,de.ecspride.MainActivity,onCreate,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization1,MAMADROID,de.ecspride.MainActivity$StaticInitClass1,<clinit>,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization2,FLOWDROID,de.ecspride.MainActivity,onCreate,android.telephony.SmsManager,sendTextMessage,sensitive_api,sensitive_api|telephony
GeneralJava,StaticInitialization2,FLOWDROID,de.ecspride.MainActivity$StaticInitClass1,<clinit>,android.telephony.TelephonyManager,getDeviceId,sensitive_api,sensitive_api|telephony
